Trading Name,Outlet Name,Website,Outlet Address,Outlet Suburb,Outlet Postcode,Telephone Number,Online Mail Order Flag,Australia Wide Flag,Overseas Flag,Senior Scheme Flag,Carer Scheme Flag,Business Category,Discount,Latitude,Longitude
Abbey Cladding (QBCC Act Lic 19819),Abbey Thermal Boards,www.abbeythermalboards.com.au,Mobile Service,FAR NORTH QLD,4870,1800 621 113,No,Yes,No,Yes,Yes,Wall Cladding,$400 discount on materials and labour (full house) excludes special discounts.,-17.041376,145.660078
Abbey Cladding (QBCC Act Lic 19819),Abbey Thermal Boards,www.abbeythermalboards.com.au,Mobile Service,GOLD COAST,4215,1800 621 113,No,Yes,No,Yes,Yes,Wall Cladding,$400 discount on materials and labour (full house) excludes special discounts.,-27.998331,153.33444
Abbey Cladding (QBCC Act Lic 19819),Abbey Thermal Boards,www.abbeythermalboards.com.au,Mobile Service,IPSWICH & LOCKYER VALLEY,4305,1800 621 113,No,Yes,No,Yes,Yes,Wall Cladding,$400 discount on materials and labour (full house) excludes special discounts.,-27.619324,152.755938
Abbey Cladding (QBCC Act Lic 19819),Abbey Thermal Boards,www.abbeythermalboards.com.au,Mobile Service,NORTH QLD,4810,1800 621 113,No,Yes,No,Yes,Yes,Wall Cladding,$400 discount on materials and labour (full house) excludes special discounts.,-27.466667,152.65
Abbey Cladding (QBCC Act Lic 19819),Abbey Thermal Boards,www.abbeythermalboards.com.au,Mobile Service,SUNSHINE COAST,4558,1800 621 113,No,Yes,No,Yes,Yes,Wall Cladding,$400 discount on materials and labour (full house) excludes special discounts.,-26.500001,153
ABC Christian Books,ABC Christian Books,www.adventistbooks.com.au,55 Leopold St,AITKENVALE,4814,(07) 4728 7097,No,Yes,No,Yes,No,"Books, Magazines and Newspapers",5% off storewide. Includes already discounted lines.,-19.306483,146.767152
ABC Pest Control - Est 1960 (QBCC Act Lic 1167336),ABC Pest Control (Est 1960),(blank),Mobile Service,BRISBANE - ALL AREAS,4165,1800 810 930,No,No,No,Yes,Yes,Pest and Termite Control and Inspections,15% off all services including termites and inspections.,-27.627749,153.267728
Abcom IT Services,Abcom IT Services,www.abcomits.com,U 7 Mudgeeraba Industrial Park - 30 Mudgeeraba Rd,MUDGEERABA,4213,(07) 5525 2369,No,Yes,No,Yes,Yes,Computers,10% discount on labour only.,-28.051986,153.355491
Abcom IT Services,Abcom IT Services,www.abcomits.com,U 7 Mudgeeraba Industrial Park - 30 Mudgeeraba Rd,MUDGEERABA,4213,(07) 5525 2369,No,Yes,No,Yes,Yes,"Education, Training and Personal Development",10% discount on hourly computer training rate.,-28.051986,153.355491
M P Rozanski,Abel/Blackmore Clinic,(blank),31 Ashmole Rd,REDCLIFFE,4020,(07) 3283 8864,No,Yes,No,Yes,No,Chiropractors,"10% off fees, dispensed products and remedies.",-27.228086,153.097695
Abode & Beyond Painting and Decorating,Abode & Beyond Painting and Decorating,(blank),Mobile Business,(blank),4163,0487 443 134,No,No,No,Yes,Yes,Painters,5% Discount given to all Queensland Seniors and Carer cardholders. Applies to labour only.,-27.529837,153.27161
About Town Windscreen Repairs & Replacements,About Town Windscreen Repairs & Replacements,(blank),U 3  110 Bayswater Rd,PIMLICO,4812,(07) 4725 6988,No,Yes,No,Yes,No,Repairs and Servicing,10% off repairs plus free wiper blades. Excludes specials.,-19.276631,146.790553
Above IT,Above IT,https://www.aboveit.com.au/,U 32  135 Shore St W,CLEVELAND,4163,0473 862 961,No,No,No,Yes,No,Computers,10% discount on labour costs only.,-27.52491,153.265742
ABS Pine Rivers,ABS Pine Rivers,http://www.absauto.com.au,Shop 1  256 Leitchs Rd,BRENDALE,4500,(07) 3889 7594,No,Yes,No,Yes,No,Repairs and Servicing,20% discount on all car servicing and repairs.,-27.316739,152.980689
ABS Service Solutions Pty Ltd,ABS Service Solutions Pty Ltd,(blank),33 Ross River Rd,MYSTERTON,4812,(07) 4725 3570,No,No,No,Yes,Yes,Electrical Goods,10% discount on all services.,-19.292051,146.794317
Absolute Blinds,Absolute Blinds,(blank),15 Elinya St,CALOUNDRA,4551,0412 000 958,No,Yes,No,Yes,Yes,Blinds and Awnings,25% discount on retail prices.,-26.774754,153.130667
Absolute Home Services ,Absolute Home Services,https://absolutehomeservices.com.au/,Mobile Business,(blank),4161,0452 540 551,No,Yes,Yes,Yes,Yes,Gardening and Mowing,"20% Discount on all our services, gardening, general maintenance and cleaning. One call & we do it all",-27.532445,153.228888
Absolute Mechanical,Absolute Mechanical,(blank),71 Beerburrum Rd,CABOOLTURE,4510,(07) 5495 7770,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off mechanical repairs. Excludes other specials.,-27.07698,152.950717
Absolute Vision Optometrists,Absolute Vision Optometrists,www.absolutevision.com.au,cnr Ann/Howard Sts,NAMBOUR,4560,(07) 5476 1411,No,Yes,Yes,Yes,Yes,Optometrists and Optical Dispensers,10% discount on frame and lenses.,-26.627096,152.960825
Acacia Inner City Inn,Acacia Inner City Inn,www.acaciainn.com,413 Upper Edward St,BRISBANE,4000,(07) 3832 1663,No,Yes,No,Yes,No,Accommodation,10% discount on all services.,-27.463844,153.024011
Golden Chain Motels,Acacia Motor Inn,www.goldenchain.com.au,Acacia Motor Inn - 248 Bourbong St,BUNDABERG,4670,1800 351 735,No,Yes,Yes,Yes,Yes,Accommodation,10% off tariffs listed in our Australian travel guide.,-24.868721,152.34072
Acacia Motor Inn ,Acacia Motor Inn ,www.acaciamotorinn.com.au,248 Bourbong St,BUNDABERG,4670,(07) 4152 3411,No,Yes,Yes,Yes,No,Accommodation,10% off room rate.,-24.868721,152.34072
Acacia Mower Centre,Acacia Mower Centre,www.acaciamowercentre.com.au,U 4  15 Overlord Pl,ACACIA RIDGE,4110,(07) 3273 6457,No,Yes,No,Yes,No,Mowers,10% discount on labour with repairs and used mowers. Free local pick up.,-27.595326,153.036707
Access Dental Services Pty Ltd,Access Dental Services Pty Ltd,(blank),8 Cecil St,TOOWOOMBA,4350,(07) 4638 2744,No,No,No,Yes,Yes,Dentists,5% discount on gap payment.,-27.55916,151.945499
Access Locksmiths,Access Locksmiths,https://www.locksmith.id.au,122 Crosby Rd,ASCOT,4007,0404 159 369,No,No,No,Yes,No,Doors and Windows,10% discount for all products and services for Senior cardholders.,-27.432773,153.050098
Access Pet Doors,Access Pet Doors,www.petway.com.au,Mobile Service,LABRADOR,4215,(07) 5571 6667,No,No,No,Yes,Yes,Pet Products and Services,10% off supply and fitting of pet doors.,-27.946217,153.399763
Ace Alarms and Security,Ace Alarms and Security,www.acealarms.com.au,Mobile Service,BEENLEIGH TO TWEED HEADS - ALL AREAS ,4217,1300 223 252,No,No,No,Yes,Yes,Security Alarms and Monitoring,10% discount on any Security Alarm or CCTV.,-28.010935,153.398876
Ace Alarms and Security,Ace Alarms and Security,www.acealarms.com.au,Mobile Service,BRISBANE - ALL AREAS,4000,1300 223 252,No,No,No,Yes,Yes,Security Alarms and Monitoring,10% discount on any Security Alarm or CCTV.,-27.46598,153.02394
Ace Alarms and Security,Ace Alarms and Security,www.acealarms.com.au,Mobile Service,CABOOLTURE TO SUNSHINE COAST - ALL AREAS,4507,1300 223 252,No,No,No,Yes,Yes,Security Alarms and Monitoring,10% discount on any Security Alarm or CCTV.,-26.984542,153.133384
Ace Alarms and Security,Ace Alarms and Security,www.acealarms.com.au,Mobile Service,IPSWICH & LOGAN - ALL AREAS,4305,1300 223 252,No,No,No,Yes,Yes,Security Alarms and Monitoring,10% discount on any Security Alarm or CCTV.,-27.619324,152.755938
Ace Computer World,Ace Computer World,www.acecomputerworld.com.au,75 Brisbane St,IPSWICH,4305,(07) 3812 3900,No,Yes,No,Yes,No,Computers,"3% off new computers, notebooks and spare parts.",-27.614498,152.761675
Ace on Site Curtain Cleaning,Ace On Site Curtain Cleaning,(blank),Mobile Service,SOUTH EAST QUEENSLAND,4352,0418 765 532,No,Yes,No,Yes,Yes,Cleaning Products and Services,"10% discount on curtains, blinds and lounges cleaned in your home.",-28.306798,151.500558
Ace on Site Curtain Cleaning,Ace On Site Curtain Cleaning,(blank),Mobile Service,SOUTH EAST QUEENSLAND,4352,0418 765 532,No,Yes,No,Yes,Yes,Curtains and Blinds,"10% discount on curtains, blinds and lounges cleaned in your home.",-28.306798,151.500558
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,118 Pt Cartwright Dr,BUDDINA,4575,(07) 5444 4994,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.699693,153.131134
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,39 Minchinton St ,CALOUNDRA,4551,(07) 5443 6633,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.803353,153.131974
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,46 Maple St,COOROY,4563,(07) 5443 6633,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.419884,152.908641
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,76 Channon St,GYMPIE,4570,(07) 5443 6633,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.184481,152.664224
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,58 Fourth Ave,MAROOCHYDORE,4558,(07) 5443 6633,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.659297,153.09933
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,35 Doolan St,NAMBOUR,4560,(07) 5443 6633,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.62809,152.95297
Acoustic Hearing Clinics,Acoustic Hearing Clinics,www.acoustichearingclinics.com.au,4 Lanyana Way ,NOOSA HEADS,4567,(07) 5443 6633,No,Yes,Yes,Yes,Yes,Hearing Products and Services,Up to $550 off hearing aids. Free hearing tests.,-26.398766,153.090971
Acrymet Denture Clinic,Acrymet Denture Clinic,(blank),88 Herries St,TOOWOOMBA,4350,(07) 4639 2774,No,Yes,No,Yes,Yes,Dental Prosthetists,5-10% discount on all work. Conditions apply.,-27.566234,151.960757
ACS Legal Solutions,ACS Legal Solutions,www.legalsolutions.net.au,U 1  9-13 Waldron St,YARRABILBA,4207,(07) 5546 3244,No,Yes,No,Yes,Yes,Legal Services,20% discount on wills and powers of attorney.,-27.803474,153.101774
Actfast Service (Elect Lic 55570),ACTFAST SERVICE,(blank),Mobile Service,TINGALPA,4173,0402 912 055,No,No,No,Yes,Yes,Air Conditioning and Heating,10% discount. ,-27.473619,153.127115
Actfast Service (Elect Lic 55570),ACTFAST SERVICE,(blank),Mobile Service,TINGALPA,4173,0402 912 055,No,No,No,Yes,Yes,Electricians,10% discount.,-27.473619,153.127115
Action Auto Door,Action Auto Door,http://www.actionautodoor.com.au,http://www.actionautodoor.com.au,MOBILE BUSINESS,4220,0410 943 344,No,Yes,No,Yes,Yes,Doors and Windows,"10% Discount on installation of any automatic swing door opener, sliding door opener or automatic gate opener.",-28.093488,153.43315
Active Health Clubs,Active Health Clubs,www.activehealthclubs.com.au,159 Pease St,EDGE HILL,4870,(07) 4053 8600,No,Yes,Yes,Yes,Yes,"Gyms, Health and Fitness",50% discount for off-peak membership workout between 11am-4pm.,-16.91182,145.740478
Active Physiotherapy Solutions P/L,Active Physiotherapy Solutions P/L,www.activephysiotherapysolutions.com.au,U 1  222 Walker St,BUNDABERG,4670,(07) 4151 0106,No,Yes,No,Yes,Yes,Physiotherapists,$5 off all physiotherapy services.,-24.87777,152.331251
Active Termite & Pest Control (QBCC Act Lic 1080678),Active Termite & Pest Control,www.activepestcontrol.com.au,U 1  43 William St,MOFFAT BEACH,4551,(07) 5491 8933,No,Yes,No,Yes,Yes,Pest and Termite Control and Inspections,10% off general pest control. 5% off termite eradication.,-26.793004,153.134457
ACTIV-EARS,ACTIV-EARS,http://www.activ-ears.com.au/,Everton Plaza Shp Cnt - 791 Stafford Rd,EVERTON PARK,4053,(07) 3354 2200,No,Yes,Yes,Yes,Yes,Hearing Products and Services,15% discount off all hearing aids.,-27.406425,152.992335
Acupuncture Works,Acupuncture Works,http://www.acupunctureworks.info/,14 Archer Pl,WELLINGTON POINT,4160,(07) 3822 1122,No,Yes,Yes,Yes,Yes,Acupuncturists,$15 discount for seniors and carers.,-27.505419,153.226133
Acure,Acure,(blank),Mobile Service,JACOBS WELL,4208,0417 105 993,No,Yes,Yes,Yes,Yes,Massage,10% discount to all senior and carer cardholders.,-27.78623,153.359533
ADA Prime Security,ADA Prime Security,www.adaprimesecurity.com.au,Mobile Service,TOWNSVILLE & SURROUNDING AREAS,4817,(07) 4773 6655,No,Yes,No,Yes,Yes,Lifts and Elevators,"10% discount on recommended retail price of $5,500 for installed Acorn stairlifts.",-19.43545,146.502302
ADA Prime Security,ADA Prime Security,www.adaprimesecurity.com.au,Mobile Service,TOWNSVILLE & SURROUNDING AREAS,4817,(07) 4773 6655,No,Yes,No,Yes,Yes,Security Alarms and Monitoring,Free installation of 50's plus security and medical package.,-19.43545,146.502302
Adamson Bernays Kyle & Jones Lawyers,Adamson Bernays Kyle & Jones,www.abkj.com.au,L 3  3 Short St,SOUTHPORT,4215,(07) 5532 3199,No,Yes,Yes,Yes,Yes,Legal Services,20% discount on simple wills and Enduring Powers of Attorney.,-27.969866,153.416644
Adbri Masonry,Adbri Masonry,www.adbrimasonry.com.au,Leever Ct,MACKAY,4740,(07) 4955 6966,No,Yes,No,Yes,Yes,Bricks and Pavers,10% off list price.,-21.112498,149.210741
Adbri Masonry,Adbri Masonry,www.adbrimasonry.com.au,Leever Ct,MACKAY,4740,(07) 4955 6966,No,Yes,No,Yes,Yes,Landscaping Supplies and Services,10% off retaining wall and paver list price.,-21.112498,149.210741
Adbri Masonry,Adbri Masonry,www.adbrimasonry.com.au,"568 Ingham Rd, Mt Louisa",TOWNSVILLE,4814,(07) 4758 4300,No,Yes,No,Yes,Yes,Bricks and Pavers,10% off list price.,-19.263591,146.746327
Adbri Masonry,Adbri Masonry,www.adbrimasonry.com.au,"568 Ingham Rd, Mt Louisa",TOWNSVILLE,4814,(07) 4758 4300,No,Yes,No,Yes,Yes,Landscaping Supplies and Services,10% off retaining wall and paver list price.,-19.263591,146.746327
add value SMSF - superannuation accountants,add value SMSF - superannuation accountants,www.addvalueSMSF.com.au,(blank),(blank),(blank),(07) 5313 7774,Yes,Yes,No,Yes,Yes,Accountants and Tax Agents,10% discount on tailor made SMSF services for cardholders.,(blank),(blank)
Adept Party Hire,Adept Party Hire,www.adepthire.com.au,12 Lathe St,VIRGINIA,4014,(07) 3350 6644,No,No,No,Yes,Yes,Party Hire and Services,5% discount on any party hire.,-27.367055,153.060763
Adnought Sheet Metal Fabrications Pty Ltd,Adnought Sheet Metal Fabrications p/L,www.adnought.com.au,417 McLaughlin St,NTH ROCKHAMPTON,4701,(07) 4936 1688,No,Yes,No,Yes,Yes,"Metal Sales, Fabrication and Services","10% off all welding, modifications and stock lines.",-23.326984,150.507828
ADPA Ltd,ADPA,https://www.adpa.com.au/ ,Ashmore Plaza Shp Cnt,ASHMORE,4214,(07) 5539 5009,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.987255,153.383885
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,National Bank Bldg - Shute Harbour Rd,AIRLIE BEACH,4802,(07) 4946 7600,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-20.270765,148.709674
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,26 Old Northern Rd,ALBANY CREEK,4035,(07) 3264 1682,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.358693,152.970781
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,22 Picton Dr,ALEXANDRA HILLS,4161,(07) 3824 4221,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.539548,153.231688
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 11 191-195 Vienna Rd,ALEXANDRA HILLS,4161,(07) 3820 2155,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.547653,153.222219
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,12 Currumburra Rd,ASHMORE,4214,(07) 5597 6110,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.997968,153.379059
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Suite 3  1 James St,BEENLEIGH,4207,(07) 3807 3600,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.717065,153.200209
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 483 cnr Wesley Pde/Kangaroo Ave,BONGAREE,4507,(07) 3410 0881,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.079818,153.164115
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 3  125 Brisbane Rd,BOOVAL,4304,(07) 3282 9018,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.614683,152.78866
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,102 Dalrymple St,BOWEN,4805,0418 869 216,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-20.020068,148.239524
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,97A Pine Mountain Rd,BRASSALL,4305,(07) 3201 8250,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.588293,152.752332
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,2 Waterford Pl,BRIDGEMAN DOWNS,4035,(07) 3862 8700,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.367206,153.000396
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 8  110 Monaco St,BROADBEACH WATERS,4218,(07) 5570 3224,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-28.01811,153.419754
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,U 5  1 Naranga Ave,BROADBEACH WATERS,4218,(07) 5570 6556,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-28.021858,153.422897
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,U 9  840 Wembley Rd,BROWNS PLAINS,4118,(07) 3800 0272,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.663157,153.063386
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,54 Lavarack Cres,BUDERIM,4556,(07) 5476 8833,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-26.682906,153.066805
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 8 129 King St,BUDERIM,4556,(07) 5445 6333,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-26.683536,153.070295
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,1894 Gold Coast Hwy,BURLEIGH HEADS,4220,(07) 5535 9010,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-28.077255,153.445353
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Suite 4 79 West Burleigh Rd,BURLEIGH HEADS,4220,(07) 5576 6758,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-28.091955,153.443848
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,1794 Lower Gold Coast Hwy,BURLEIGH HEADS,4220,(07) 5535 0561,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-28.079617,153.446687
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,65 Alfred St,CAIRNS,4870,(07) 4053 6006,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-16.924922,145.740338
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop A  44 Aplin St,CAIRNS,4870,(07) 4051 9256,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-16.922318,145.771381
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 9  1 Pittwin Rd ,CAPALABA,4157,(07) 3398 1313,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.522916,153.189265
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,Shop 2  860 Old Cleveland Rd,CARINA,4152,(07) 3398 1754,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.495087,153.090095
ADPA Ltd,ADPAQ,https://www.adpa.com.au/ ,133 Winstanley St,CARINA HEIGHTS,4152,(07) 3398 1313,No,Yes,No,Yes,Yes,Dental Prosthetists,Complimentary consultation for denture assessment.,-27.504534,153.09325
